file_name,cell_id,track_id,radius_of_gyration,log_rg
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1187,1.654399688,0.503438217
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1200,3.032649479,1.109436653
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1212,1.953587405,0.669667377
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1220,1.94857024,0.667095893
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1224,1.403862797,0.339227578
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1248,3.986231424,1.382846279
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1251,2.731589627,1.004883721
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1314,2.245882104,0.809098363
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1345,0.649513997,-0.431530892
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1350,1.782053731,0.577766481
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1353,2.367052671,0.861645582
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1468,1.520407909,0.41897866
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1514,2.759493072,1.015046993
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1587,0.815649085,-0.20377106
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1614,3.739704039,1.319006474
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1641,1.7950345,0.585024242
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1654,2.10145067,0.742627901
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1660,0.424136229,-0.857700579
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1680,0.75165256,-0.285481083
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,517,2.329364213,0.84559536
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,551,2.521797072,0.924971771
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,591,1.725283065,0.545391133
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,636,1.120179054,0.113488542
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,768,1.625411262,0.485760868
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,852,1.241504568,0.216324005
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,876,1.612286908,0.477653611
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1326,2.952363499,1.082606036
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1336,1.777598742,0.575263432
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1355,1.07579585,0.073060713
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1370,1.891688105,0.637469608
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1379,2.471376698,0.904775363
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1458,1.122226682,0.115314821
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1484,1.1599488,0.148375867
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,1593,1.411814942,0.344876069
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2153,0.684364634,-0.379264413
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2202,0.970541018,-0.029901612
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2288,0.803641663,-0.218601802
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2471,0.730670358,-0.313792867
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2504,0.507136861,-0.678974369
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2512,2.087663787,0.736045635
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2587,2.190587473,0.78416976
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2792,1.668409382,0.511870706
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,2904,1.237614674,0.213185877
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,3397,2.696019062,0.991776263
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,3646,1.762633137,0.566808792
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,3803,0.256404233,-1.361000043
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,1,4084,0.908360096,-0.096114397
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,171,3.456293912,1.240196891
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,754,0.541958717,-0.612565449
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,789,0.955857152,-0.0451468
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,810,0.955878699,-0.045124258
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,825,0.64950608,-0.431543083
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,866,0.480265812,-0.733415554
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1032,2.451391442,0.896655799
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1153,1.995593876,0.690941688
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1195,3.146016761,1.146137132
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1201,3.205393677,1.164834915
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1245,2.467118738,0.903050967
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1435,1.57499276,0.454250676
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1492,1.563921603,0.447196515
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1509,1.12047462,0.113752363
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,1994,2.274113428,0.821590274
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,3034,1.472337129,0.386851022
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,3256,1.045782217,0.044765138
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,3326,0.464428862,-0.766946881
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,3334,0.640993646,-0.444735735
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,3355,1.298172219,0.26095729
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,3995,2.301857239,0.833716292
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,4275,0.598665061,-0.513053001
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,2,4294,0.903225829,-0.10178267
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,27,0.497773663,-0.697609797
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,113,0.43847739,-0.824447032
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,154,0.459162434,-0.778351245
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,582,1.42898509,0.356964465
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,623,1.573960123,0.453594815
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,642,1.165365385,0.153034673
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,677,0.215697593,-1.533877882
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,683,0.435818059,-0.830530418
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,955,1.876363467,0.629335577
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1025,3.360138506,1.211982195
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1164,1.540021293,0.431796243
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1227,0.619072227,-0.479533329
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1452,2.598307047,0.954860097
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1571,1.867273077,0.624479119
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1599,1.591084083,0.464415597
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1682,0.990006643,-0.010043626
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1715,4.56855311,1.519196549
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1827,1.216837279,0.196255099
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1830,1.355210711,0.303956949
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1839,0.950983446,-0.050258623
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,1919,1.786966558,0.580519522
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2033,3.006311685,1.100713973
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2042,1.272300386,0.24082659
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2116,1.053905274,0.052502574
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2591,2.600479671,0.955695917
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2649,1.387485455,0.327493084
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2662,0.947544007,-0.053881898
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2703,1.858711334,0.619883417
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2824,2.204795286,0.790634664
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2834,0.391039841,-0.938945828
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2845,0.268360431,-1.315424312
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2854,0.260245996,-1.346127957
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2858,0.970744267,-0.029692216
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2872,0.356766987,-1.030672408
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2874,3.035461765,1.110363559
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2910,0.354399756,-1.037329749
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2921,0.388097995,-0.946497407
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2936,0.489066617,-0.715256567
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2955,0.345598209,-1.062478424
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,2995,1.919788189,0.652214862
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,3002,2.082403355,0.733522686
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,3020,0.42650071,-0.852141247
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,3153,0.746979459,-0.291717592
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,3162,0.550829495,-0.596329964
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,3166,1.052904432,0.051552472
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,3482,0.499208616,-0.694731202
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,4174,2.081113454,0.732903065
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,4209,1.589102865,0.463169621
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,4342,1.339318155,0.292160645
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,4412,0.958408642,-0.042481034
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,3,4454,0.906119464,-0.098584123
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,221,2.100416077,0.742135457
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,300,1.35854893,0.306417167
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,311,2.994590327,1.096807436
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,337,1.253306515,0.225785271
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,371,0.989453116,-0.010602897
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,393,1.252811682,0.225390371
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,406,1.239382035,0.214612897
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,423,1.273021349,0.24139309
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,652,1.266707533,0.23642104
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,667,0.697971999,-0.359576294
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,675,1.394933432,0.332846695
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1063,0.98530427,-0.014804782
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1067,2.034023271,0.710015738
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1076,1.411164415,0.34441519
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1197,1.56773922,0.449634595
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1256,2.696501394,0.991955153
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1331,3.299558707,1.193788734
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1557,2.025754552,0.705942249
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,1976,4.541363739,1.51322735
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,2417,2.290378405,0.828717046
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,2639,1.081737864,0.078568881
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,2706,1.274196694,0.242315936
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,2715,6.358051069,1.849721895
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,2977,1.678910194,0.518144889
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,2988,1.400482976,0.33681716
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,3212,1.575151984,0.454351766
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,3375,1.094409508,0.090214955
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,3385,2.587231151,0.95058825
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,3539,1.269391711,0.238537818
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,3584,1.024228008,0.023939165
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,3826,1.032176171,0.031669361
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,4009,0.533200964,-0.628856883
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_5,4,4290,1.263584203,0.233952289
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,147,3.347273626,1.208146172
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,230,1.166945,0.154389223
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,236,1.4571615,0.376490365
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,279,1.694654402,0.527478827
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,721,0.62131849,-0.475911463
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,722,1.201242335,0.1833563
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,725,0.52316467,-0.647859007
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,739,0.563480126,-0.573623216
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,744,0.550946545,-0.59611749
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,806,0.868450773,-0.141044375
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,938,0.663871547,-0.409666601
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1099,1.380171645,0.322207872
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1100,1.512659563,0.413869402
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1115,0.837589411,-0.177227262
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1410,2.935392553,1.076841193
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1458,0.508127948,-0.677021997
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1671,1.670756946,0.513276785
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1714,0.483308546,-0.727100017
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1855,0.980597088,-0.019593619
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,1890,0.951616581,-0.049593076
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2081,0.82457452,-0.192887759
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2085,0.950679551,-0.050578233
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2342,2.42546404,0.886022863
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2415,1.870278744,0.62608748
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2480,1.224815954,0.202790591
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2487,0.767353764,-0.264807354
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,1,2563,0.259048459,-1.350740134
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,187,1.682572028,0.520323592
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,691,1.056830682,0.055274507
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,705,2.291553743,0.829230078
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,992,0.18344477,-1.695841638
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1084,4.84440013,1.577823425
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1109,1.904830779,0.644393175
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1433,0.708006339,-0.345302232
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1497,1.403909766,0.339261034
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1609,0.338512334,-1.083194749
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1710,2.128708143,0.75551529
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,1733,2.407981519,0.878788853
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,2464,1.703168458,0.532490315
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,2,2472,1.807619724,0.59201091
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,67,1.536526112,0.429524097
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,200,1.903076848,0.64347197
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,213,2.068889846,0.727012157
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,592,1.915816541,0.650143924
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1403,2.553884016,0.937615344
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1449,0.870852914,-0.138282187
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1457,2.147640693,0.764369888
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1788,1.199127243,0.181593995
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1848,1.478923908,0.391314734
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1853,0.474166156,-0.746197478
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,1867,1.685573212,0.522105691
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,2121,2.101299005,0.742555727
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,2243,0.4384991,-0.82439752
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,2244,0.390732447,-0.939732233
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,3,2490,0.415607767,-0.87801333
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,4,769,4.551083075,1.515365243
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,4,886,2.758848845,1.014813507
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,4,1622,2.46654145,0.902816947
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,4,1644,2.648662531,0.974054807
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,4,1661,1.371178215,0.315670381
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,4,1869,1.623047135,0.48430533
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,21,0.879190529,-0.128753648
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,47,1.250209292,0.223310971
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,100,0.744247378,-0.295381802
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,113,1.2031692,0.184959076
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,388,2.083830875,0.734207967
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,435,0.577078532,-0.549776918
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,540,1.670426231,0.513078822
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,596,3.014762526,1.103521063
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,608,0.454223543,-0.789165816
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,666,0.640263855,-0.445874914
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,712,0.959520411,-0.041321691
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1016,2.029232123,0.707657457
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1024,2.592737177,0.952714143
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1025,1.078925531,0.075965667
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1190,1.793104405,0.583948422
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1225,1.076883531,0.07407125
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1414,0.616474981,-0.483737539
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1572,2.021642207,0.703910155
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1615,0.8526163,-0.159445657
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,1723,0.464082275,-0.767693426
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_8,5,2309,0.453118964,-0.791600574
